cell_id	coords
229	[[3381, 3223], [3380, 3223], [3378, 3222], [3380, 3219], [3381, 3219], [3382, 3221], [3382, 3222], [3381, 3223]]
231	[[3711, 3257], [3706, 3250], [3706, 3246], [3708, 3242], [3709, 3235], [3710, 3237], [3710, 3245], [3709, 3246], [3709, 3251], [3711, 3255], [3711, 3257]]
232	[[3457, 3278], [3455, 3278], [3454, 3275], [3451, 3271], [3450, 3265], [3449, 3264], [3449, 3260], [3448, 3259], [3448, 3243], [3449, 3242], [3449, 3240], [3455, 3236], [3459, 3236], [3460, 3238], [3460, 3240], [3463, 3246], [3471, 3253], [3473, 3254], [3472, 3258], [3471, 3259], [3471, 3261], [3470, 3262], [3470, 3264], [3469, 3265], [3469, 3267], [3467, 3271], [3466, 3271], [3465, 3273], [3464, 3273], [3457, 3278]]
237	[[3012, 3289], [3011, 3286], [3013, 3284], [3013, 3283], [3015, 3281], [3019, 3280], [3020, 3279], [3024, 3279], [3028, 3285], [3027, 3288], [3025, 3288], [3024, 3287], [3019, 3287], [3016, 3289], [3012, 3289]]
238	[[1959, 3380], [1958, 3378], [1953, 3377], [1943, 3372], [1938, 3372], [1937, 3369], [1936, 3368], [1936, 3361], [1937, 3360], [1937, 3357], [1938, 3356], [1939, 3350], [1942, 3345], [1942, 3343], [1944, 3340], [1944, 3338], [1946, 3336], [1948, 3336], [1949, 3335], [1953, 3335], [1954, 3334], [1957, 3334], [1962, 3331], [1968, 3330], [1968, 3333], [1969, 3334], [1969, 3337], [1973, 3342], [1973, 3343], [1975, 3344], [1976, 3344], [1983, 3351], [1986, 3352], [1984, 3356], [1982, 3355], [1976, 3355], [1975, 3356], [1972, 3356], [1969, 3358], [1968, 3360], [1968, 3364], [1970, 3364], [1973, 3362], [1977, 3362], [1978, 3365], [1978, 3368], [1974, 3373], [1971, 3373], [1970, 3374], [1965, 3374], [1963, 3375], [1959, 3380]]
239	[[3772, 3394], [3768, 3394], [3765, 3391], [3762, 3390], [3756, 3385], [3756, 3384], [3753, 3381], [3749, 3374], [3749, 3369], [3752, 3365], [3752, 3363], [3754, 3359], [3754, 3356], [3755, 3355], [3755, 3353], [3757, 3349], [3757, 3337], [3756, 3336], [3757, 3335], [3758, 3336], [3761, 3336], [3762, 3334], [3766, 3334], [3767, 3333], [3774, 3335], [3779, 3341], [3780, 3343], [3780, 3346], [3781, 3347], [3781, 3350], [3782, 3351], [3782, 3357], [3783, 3358], [3783, 3378], [3782, 3379], [3782, 3383], [3781, 3384], [3781, 3386], [3779, 3390], [3775, 3393], [3773, 3393], [3772, 3394]]
240	[[1969, 3403], [1967, 3404], [1964, 3404], [1963, 3405], [1955, 3407], [1953, 3406], [1953, 3404], [1952, 3403], [1952, 3397], [1951, 3396], [1951, 3393], [1949, 3389], [1947, 3387], [1945, 3383], [1941, 3378], [1940, 3378], [1936, 3374], [1935, 3374], [1934, 3373], [1943, 3372], [1953, 3377], [1958, 3378], [1962, 3387], [1966, 3390], [1964, 3390], [1962, 3392], [1966, 3400], [1969, 3403]]
243	[[2509, 3453], [2507, 3453], [2505, 3451], [2502, 3450], [2500, 3447], [2496, 3448], [2492, 3446], [2491, 3444], [2495, 3440], [2503, 3440], [2509, 3447], [2510, 3449], [2509, 3453]]
245	[[2647, 3575], [2639, 3575], [2638, 3574], [2634, 3573], [2625, 3564], [2624, 3562], [2624, 3559], [2623, 3558], [2624, 3546], [2627, 3542], [2627, 3541], [2633, 3535], [2637, 3534], [2638, 3533], [2640, 3533], [2641, 3532], [2653, 3532], [2655, 3533], [2657, 3536], [2660, 3542], [2660, 3544], [2661, 3545], [2661, 3560], [2660, 3561], [2659, 3566], [2653, 3573], [2651, 3574], [2648, 3574], [2647, 3575]]
249	[[1964, 3598], [1962, 3596], [1960, 3596], [1956, 3594], [1953, 3594], [1952, 3593], [1948, 3593], [1947, 3594], [1946, 3593], [1945, 3594], [1944, 3593], [1939, 3593], [1934, 3589], [1934, 3578], [1935, 3577], [1936, 3573], [1949, 3561], [1951, 3561], [1952, 3560], [1958, 3560], [1963, 3566], [1965, 3570], [1965, 3583], [1966, 3584], [1966, 3588], [1965, 3589], [1965, 3592], [1964, 3593], [1964, 3598]]
250	[[2367, 3646], [2365, 3644], [2362, 3644], [2361, 3643], [2355, 3642], [2351, 3639], [2348, 3638], [2345, 3636], [2345, 3629], [2344, 3628], [2344, 3625], [2345, 3624], [2345, 3616], [2346, 3615], [2347, 3610], [2350, 3606], [2350, 3605], [2355, 3599], [2356, 3596], [2360, 3595], [2363, 3593], [2365, 3593], [2367, 3591], [2372, 3590], [2379, 3598], [2378, 3599], [2379, 3600], [2379, 3602], [2381, 3604], [2380, 3605], [2382, 3606], [2382, 3608], [2383, 3609], [2382, 3610], [2383, 3611], [2382, 3613], [2382, 3616], [2382, 3616], [2381, 3615], [2379, 3617], [2378, 3616], [2376, 3618], [2375, 3617], [2372, 3613], [2370, 3613], [2370, 3606], [2373, 3603], [2372, 3601], [2373, 3599], [2373, 3598], [2372, 3599], [2371, 3598], [2370, 3599], [2367, 3597], [2366, 3598], [2364, 3598], [2362, 3600], [2360, 3599], [2359, 3601], [2358, 3601], [2357, 3603], [2354, 3606], [2352, 3610], [2352, 3612], [2351, 3613], [2351, 3620], [2350, 3621], [2350, 3623], [2351, 3624], [2350, 3625], [2351, 3626], [2351, 3628], [2352, 3630], [2356, 3632], [2358, 3633], [2361, 3633], [2362, 3634], [2369, 3634], [2370, 3633], [2371, 3634], [2372, 3633], [2374, 3635], [2372, 3639], [2370, 3641], [2369, 3644], [2367, 3646]]
251	[[3660, 3646], [3658, 3646], [3655, 3644], [3654, 3638], [3656, 3635], [3657, 3631], [3659, 3629], [3663, 3629], [3664, 3630], [3666, 3630], [3670, 3635], [3670, 3639], [3660, 3646]]
254	[[3452, 3742], [3451, 3741], [3449, 3741], [3444, 3737], [3439, 3735], [3434, 3731], [3431, 3730], [3430, 3729], [3434, 3721], [3439, 3715], [3439, 3714], [3442, 3711], [3446, 3709], [3449, 3705], [3455, 3702], [3456, 3700], [3457, 3701], [3459, 3700], [3459, 3703], [3460, 3704], [3460, 3706], [3461, 3707], [3462, 3715], [3463, 3716], [3463, 3734], [3461, 3738], [3457, 3742], [3452, 3742]]
256	[[3320, 3760], [3318, 3759], [3315, 3753], [3315, 3751], [3316, 3750], [3315, 3749], [3315, 3741], [3317, 3737], [3318, 3731], [3320, 3728], [3320, 3726], [3323, 3721], [3326, 3727], [3326, 3729], [3327, 3730], [3327, 3735], [3328, 3736], [3328, 3740], [3330, 3744], [3333, 3746], [3342, 3746], [3343, 3745], [3347, 3745], [3348, 3747], [3342, 3753], [3342, 3754], [3340, 3755], [3338, 3754], [3333, 3754], [3332, 3753], [3326, 3753], [3323, 3755], [3322, 3758], [3320, 3760]]
257	[[1527, 3770], [1517, 3770], [1513, 3768], [1511, 3766], [1505, 3763], [1500, 3759], [1500, 3758], [1497, 3754], [1497, 3748], [1499, 3744], [1507, 3736], [1508, 3736], [1512, 3732], [1513, 3732], [1518, 3728], [1525, 3729], [1529, 3731], [1531, 3736], [1535, 3740], [1535, 3744], [1533, 3748], [1533, 3757], [1534, 3758], [1534, 3761], [1535, 3763], [1532, 3768], [1528, 3769], [1527, 3770]]
258	[[1891, 3792], [1892, 3791], [1892, 3788], [1891, 3787], [1892, 3786], [1899, 3786], [1905, 3783], [1908, 3783], [1909, 3782], [1910, 3783], [1909, 3783], [1902, 3789], [1894, 3789], [1893, 3791], [1892, 3792], [1891, 3792]]
259	[[3691, 3820], [3690, 3819], [3687, 3819], [3685, 3817], [3682, 3816], [3678, 3812], [3672, 3810], [3671, 3809], [3675, 3805], [3681, 3802], [3683, 3802], [3684, 3801], [3688, 3800], [3692, 3796], [3692, 3794], [3694, 3790], [3694, 3786], [3695, 3785], [3696, 3779], [3698, 3775], [3701, 3772], [3701, 3775], [3702, 3776], [3702, 3780], [3703, 3781], [3703, 3807], [3697, 3819], [3696, 3820], [3691, 3820]]
260	[[2452, 3834], [2442, 3826], [2442, 3824], [2441, 3823], [2439, 3815], [2441, 3812], [2444, 3812], [2445, 3811], [2443, 3806], [2447, 3799], [2451, 3797], [2456, 3793], [2457, 3795], [2457, 3799], [2450, 3808], [2450, 3817], [2453, 3821], [2454, 3823], [2454, 3826], [2455, 3827], [2454, 3834], [2452, 3834]]
261	[[3531, 3818], [3528, 3818], [3526, 3817], [3519, 3812], [3519, 3810], [3516, 3805], [3516, 3802], [3514, 3798], [3514, 3792], [3513, 3791], [3513, 3787], [3514, 3786], [3514, 3780], [3515, 3779], [3515, 3776], [3516, 3775], [3517, 3770], [3520, 3766], [3520, 3765], [3523, 3762], [3527, 3760], [3536, 3760], [3543, 3769], [3544, 3773], [3545, 3774], [3545, 3776], [3546, 3777], [3546, 3779], [3547, 3780], [3547, 3782], [3548, 3783], [3548, 3802], [3544, 3810], [3538, 3816], [3536, 3817], [3532, 3817], [3531, 3818]]
263	[[1821, 3902], [1819, 3901], [1819, 3900], [1817, 3899], [1817, 3898], [1806, 3886], [1802, 3878], [1802, 3876], [1800, 3873], [1800, 3870], [1798, 3866], [1798, 3864], [1802, 3860], [1804, 3866], [1808, 3870], [1809, 3873], [1812, 3876], [1812, 3877], [1819, 3883], [1820, 3883], [1823, 3886], [1827, 3888], [1830, 3892], [1828, 3896], [1827, 3897], [1826, 3897], [1821, 3902]]
264	[[3200, 3872], [3199, 3869], [3200, 3868], [3200, 3864], [3205, 3858], [3205, 3860], [3204, 3861], [3204, 3863], [3200, 3870], [3200, 3872]]
266	[[4116, 3968], [4114, 3968], [4113, 3969], [4104, 3969], [4100, 3967], [4093, 3961], [4087, 3949], [4087, 3947], [4085, 3943], [4085, 3940], [4084, 3939], [4084, 3935], [4083, 3934], [4083, 3927], [4084, 3926], [4084, 3923], [4086, 3919], [4092, 3914], [4099, 3914], [4100, 3915], [4104, 3916], [4107, 3919], [4108, 3919], [4118, 3931], [4122, 3939], [4122, 3941], [4124, 3944], [4125, 3954], [4124, 3955], [4124, 3958], [4122, 3962], [4120, 3964], [4120, 3965], [4116, 3968]]
270	[[1580, 4041], [1572, 4039], [1567, 4033], [1567, 4025], [1565, 4021], [1565, 4015], [1563, 4013], [1563, 4009], [1565, 4006], [1565, 4004], [1567, 4000], [1569, 3998], [1572, 4001], [1582, 4001], [1583, 4002], [1588, 4003], [1587, 4004], [1587, 4009], [1585, 4011], [1584, 4014], [1582, 4016], [1580, 4020], [1580, 4030], [1579, 4031], [1579, 4039], [1580, 4040], [1580, 4041]]
271	[[3676, 4031], [3675, 4030], [3679, 4025], [3683, 4023], [3684, 4024], [3686, 4025], [3686, 4026], [3676, 4031]]
274	[[1601, 4050], [1598, 4049], [1597, 4047], [1594, 4046], [1590, 4043], [1587, 4043], [1584, 4041], [1581, 4041], [1579, 4039], [1579, 4032], [1580, 4031], [1580, 4020], [1582, 4016], [1584, 4014], [1585, 4011], [1587, 4009], [1587, 4004], [1590, 4003], [1592, 4000], [1597, 4000], [1601, 4002], [1601, 4004], [1608, 4010], [1608, 4011], [1611, 4014], [1611, 4015], [1615, 4018], [1616, 4022], [1617, 4023], [1617, 4031], [1616, 4032], [1616, 4038], [1615, 4038], [1610, 4043], [1610, 4045], [1608, 4047], [1604, 4048], [1601, 4050]]
275	[[3253, 4007], [3251, 4009], [3241, 4014], [3238, 4012], [3237, 4008], [3234, 4004], [3231, 4003], [3228, 4001], [3228, 4000], [3229, 3999], [3233, 4001], [3236, 4004], [3237, 4004], [3241, 4007], [3245, 4006], [3250, 4002], [3251, 4002], [3252, 4004], [3252, 4006], [3253, 4007]]
276	[[3956, 4077], [3954, 4078], [3951, 4078], [3949, 4079], [3948, 4081], [3946, 4081], [3947, 4080], [3947, 4079], [3943, 4079], [3942, 4080], [3941, 4079], [3938, 4079], [3936, 4078], [3934, 4077], [3934, 4076], [3933, 4075], [3932, 4074], [3931, 4072], [3930, 4072], [3925, 4066], [3919, 4064], [3918, 4062], [3920, 4058], [3922, 4056], [3925, 4044], [3929, 4039], [3931, 4038], [3937, 4038], [3941, 4042], [3941, 4048], [3942, 4049], [3942, 4051], [3944, 4053], [3944, 4054], [3949, 4058], [3949, 4059], [3953, 4064], [3954, 4068], [3958, 4075], [3956, 4077]]
277	[[1949, 4090], [1948, 4089], [1944, 4089], [1942, 4087], [1936, 4084], [1929, 4077], [1928, 4073], [1927, 4072], [1927, 4070], [1926, 4069], [1926, 4064], [1928, 4060], [1933, 4055], [1937, 4054], [1938, 4053], [1940, 4053], [1941, 4052], [1946, 4052], [1947, 4053], [1950, 4053], [1952, 4054], [1956, 4059], [1957, 4062], [1959, 4064], [1961, 4068], [1961, 4079], [1960, 4081], [1958, 4083], [1957, 4086], [1956, 4087], [1952, 4089], [1950, 4089], [1949, 4090]]
278	[[2236, 4063], [2234, 4063], [2236, 4063]]
279	[[2237, 4062], [2237, 4063], [2237, 4063], [2236, 4063], [2237, 4062]]
283	[[3861, 4119], [3860, 4117], [3859, 4116], [3862, 4112], [3863, 4108], [3864, 4107], [3864, 4105], [3866, 4102], [3866, 4101], [3864, 4099], [3865, 4098], [3869, 4101], [3872, 4102], [3869, 4103], [3866, 4106], [3865, 4108], [3865, 4114], [3863, 4118], [3862, 4119], [3861, 4119]]
286	[[1666, 4181], [1664, 4178], [1663, 4176], [1662, 4176], [1659, 4173], [1660, 4171], [1659, 4167], [1655, 4166], [1654, 4167], [1651, 4165], [1650, 4161], [1652, 4159], [1658, 4160], [1660, 4158], [1660, 4159], [1659, 4160], [1659, 4163], [1661, 4164], [1664, 4164], [1665, 4163], [1665, 4160], [1663, 4158], [1669, 4153], [1669, 4158], [1666, 4164], [1666, 4169], [1667, 4170], [1666, 4171], [1666, 4181]]
300	[[2553, 4376], [2549, 4375], [2544, 4370], [2543, 4370], [2534, 4362], [2533, 4362], [2532, 4361], [2530, 4360], [2530, 4359], [2526, 4355], [2525, 4353], [2525, 4352], [2529, 4348], [2533, 4340], [2541, 4332], [2542, 4332], [2544, 4330], [2547, 4330], [2548, 4329], [2550, 4329], [2552, 4331], [2557, 4334], [2559, 4338], [2559, 4345], [2560, 4346], [2560, 4349], [2559, 4350], [2559, 4360], [2558, 4361], [2558, 4366], [2557, 4367], [2557, 4369], [2556, 4370], [2555, 4374], [2553, 4376]]
309	[[2549, 4382], [2548, 4382], [2550, 4380], [2550, 4381], [2549, 4382]]
311	[[2754, 4403], [2752, 4403], [2754, 4403]]
315	[[3033, 4474], [3026, 4475], [3025, 4474], [3022, 4474], [3019, 4472], [3012, 4472], [3011, 4471], [3008, 4471], [3006, 4470], [3000, 4465], [2998, 4461], [2998, 4459], [2997, 4458], [2997, 4453], [2996, 4452], [2996, 4449], [2997, 4448], [2997, 4445], [2998, 4443], [3005, 4435], [3009, 4434], [3010, 4433], [3013, 4433], [3014, 4432], [3019, 4432], [3020, 4431], [3034, 4431], [3035, 4432], [3037, 4432], [3041, 4437], [3041, 4438], [3043, 4440], [3043, 4442], [3045, 4446], [3045, 4456], [3043, 4460], [3043, 4463], [3039, 4470], [3037, 4472], [3033, 4474]]
321	[[3967, 2579], [3963, 2577], [3959, 2573], [3959, 2570], [3958, 2569], [3958, 2556], [3964, 2544], [3974, 2535], [3974, 2533], [3976, 2531], [3976, 2542], [3971, 2547], [3970, 2551], [3969, 2552], [3969, 2554], [3970, 2555], [3970, 2558], [3974, 2561], [3978, 2561], [3980, 2564], [3981, 2566], [3981, 2573], [3982, 2574], [3981, 2575], [3981, 2577], [3977, 2579], [3967, 2579]]
322	[[5094, 2560], [5093, 2558], [5094, 2557], [5094, 2552], [5097, 2546], [5099, 2544], [5103, 2537], [5106, 2534], [5108, 2530], [5110, 2528], [5114, 2527], [5115, 2526], [5120, 2526], [5121, 2527], [5123, 2527], [5125, 2525], [5126, 2529], [5131, 2534], [5129, 2538], [5129, 2560], [5128, 2561], [5128, 2566], [5125, 2568], [5117, 2568], [5116, 2567], [5111, 2567], [5109, 2565], [5106, 2565], [5103, 2563], [5097, 2562], [5095, 2560], [5094, 2560]]
323	[[5117, 2590], [5115, 2590], [5114, 2591], [5106, 2591], [5100, 2588], [5098, 2583], [5096, 2581], [5096, 2579], [5095, 2578], [5095, 2574], [5093, 2571], [5094, 2560], [5095, 2560], [5097, 2562], [5100, 2562], [5106, 2565], [5109, 2565], [5111, 2567], [5116, 2567], [5117, 2568], [5125, 2568], [5128, 2566], [5128, 2567], [5127, 2569], [5127, 2573], [5126, 2574], [5126, 2576], [5123, 2582], [5117, 2590]]
327	[[4089, 2586], [4086, 2584], [4086, 2582], [4085, 2581], [4085, 2576], [4086, 2575], [4086, 2573], [4091, 2568], [4093, 2567], [4096, 2567], [4098, 2570], [4100, 2574], [4100, 2577], [4098, 2581], [4096, 2583], [4095, 2583], [4093, 2585], [4090, 2585], [4089, 2586]]
328	[[5799, 2609], [5795, 2603], [5792, 2600], [5781, 2600], [5784, 2598], [5787, 2598], [5790, 2596], [5793, 2596], [5797, 2601], [5798, 2603], [5798, 2607], [5799, 2608], [5799, 2609]]
329	[[5900, 2664], [5898, 2664], [5897, 2663], [5893, 2662], [5888, 2658], [5885, 2652], [5885, 2649], [5884, 2648], [5884, 2636], [5885, 2635], [5885, 2633], [5888, 2627], [5894, 2623], [5898, 2625], [5901, 2625], [5903, 2627], [5907, 2629], [5915, 2631], [5916, 2633], [5916, 2643], [5911, 2654], [5902, 2663], [5900, 2664]]
330	[[5512, 2628], [5510, 2627], [5510, 2620], [5514, 2619], [5515, 2622], [5515, 2626], [5512, 2628]]
333	[[5500, 2669], [5499, 2663], [5497, 2659], [5491, 2653], [5494, 2651], [5494, 2649], [5497, 2643], [5497, 2641], [5503, 2629], [5506, 2626], [5509, 2626], [5510, 2625], [5511, 2628], [5511, 2648], [5512, 2649], [5512, 2652], [5513, 2653], [5514, 2658], [5511, 2658], [5507, 2662], [5506, 2665], [5503, 2668], [5500, 2669]]
335	[[3739, 2692], [3730, 2681], [3726, 2679], [3719, 2674], [3723, 2673], [3725, 2672], [3725, 2666], [3726, 2665], [3727, 2658], [3729, 2654], [3733, 2650], [3741, 2650], [3742, 2651], [3744, 2648], [3744, 2652], [3748, 2660], [3756, 2669], [3754, 2671], [3752, 2675], [3749, 2678], [3749, 2679], [3747, 2681], [3743, 2688], [3739, 2692]]
336	[[2868, 2680], [2864, 2682], [2856, 2682], [2853, 2681], [2852, 2677], [2851, 2676], [2851, 2671], [2850, 2670], [2850, 2667], [2849, 2666], [2849, 2662], [2850, 2661], [2851, 2658], [2853, 2663], [2853, 2665], [2858, 2670], [2862, 2672], [2868, 2673], [2869, 2674], [2871, 2675], [2868, 2680]]
340	[[3953, 2758], [3951, 2757], [3951, 2751], [3949, 2747], [3942, 2741], [3941, 2741], [3938, 2738], [3938, 2729], [3939, 2728], [3939, 2721], [3937, 2718], [3937, 2716], [3938, 2715], [3938, 2713], [3940, 2711], [3941, 2708], [3943, 2706], [3946, 2701], [3952, 2701], [3953, 2700], [3957, 2700], [3958, 2699], [3961, 2699], [3962, 2698], [3967, 2698], [3969, 2697], [3970, 2699], [3970, 2699], [3967, 2699], [3960, 2705], [3960, 2707], [3958, 2709], [3957, 2713], [3954, 2716], [3952, 2720], [3952, 2724], [3956, 2727], [3959, 2727], [3965, 2721], [3966, 2721], [3968, 2719], [3972, 2718], [3973, 2720], [3973, 2730], [3970, 2736], [3966, 2740], [3966, 2741], [3955, 2751], [3955, 2755], [3954, 2756], [3954, 2758], [3953, 2758]]
341	[[3572, 2779], [3566, 2776], [3562, 2773], [3562, 2772], [3558, 2767], [3559, 2759], [3560, 2758], [3560, 2754], [3561, 2753], [3562, 2740], [3565, 2737], [3569, 2735], [3576, 2728], [3580, 2726], [3584, 2726], [3585, 2727], [3587, 2727], [3592, 2733], [3594, 2737], [3595, 2743], [3596, 2744], [3596, 2752], [3595, 2753], [3595, 2759], [3594, 2760], [3594, 2762], [3591, 2768], [3584, 2776], [3578, 2779], [3572, 2779]]
342	[[2829, 2754], [2816, 2740], [2814, 2736], [2815, 2735], [2816, 2735], [2817, 2737], [2820, 2743], [2828, 2752], [2829, 2754], [2829, 2754]]
344	[[4681, 2724], [4681, 2725], [4681, 2725], [4680, 2725], [4681, 2724]]
345	[[4967, 2781], [4966, 2781], [4965, 2779], [4964, 2780], [4960, 2780], [4959, 2779], [4957, 2779], [4955, 2778], [4953, 2776], [4953, 2773], [4955, 2771], [4956, 2766], [4959, 2762], [4962, 2763], [4964, 2765], [4966, 2765], [4967, 2767], [4968, 2773], [4966, 2776], [4966, 2778], [4967, 2779], [4967, 2781]]
346	[[5803, 2796], [5799, 2795], [5797, 2793], [5794, 2792], [5791, 2789], [5787, 2788], [5785, 2786], [5782, 2786], [5781, 2785], [5776, 2785], [5772, 2783], [5768, 2779], [5771, 2777], [5771, 2776], [5775, 2772], [5776, 2769], [5778, 2767], [5780, 2763], [5785, 2758], [5797, 2752], [5802, 2753], [5804, 2756], [5806, 2760], [5806, 2762], [5807, 2763], [5807, 2779], [5806, 2780], [5806, 2788], [5804, 2792], [5804, 2795], [5803, 2796]]
348	[[5799, 2812], [5798, 2810], [5794, 2809], [5792, 2806], [5791, 2807], [5789, 2806], [5786, 2802], [5783, 2801], [5779, 2797], [5777, 2797], [5770, 2792], [5768, 2792], [5765, 2790], [5765, 2788], [5766, 2787], [5766, 2781], [5768, 2779], [5769, 2779], [5772, 2783], [5776, 2785], [5781, 2785], [5782, 2786], [5785, 2786], [5787, 2788], [5791, 2789], [5794, 2792], [5797, 2793], [5799, 2795], [5803, 2797], [5803, 2800], [5802, 2801], [5802, 2803], [5801, 2804], [5801, 2806], [5800, 2807], [5800, 2809], [5799, 2810], [5799, 2812]]
349	[[5597, 2827], [5594, 2825], [5592, 2821], [5592, 2818], [5590, 2816], [5590, 2810], [5591, 2809], [5591, 2802], [5592, 2801], [5592, 2796], [5594, 2793], [5594, 2789], [5597, 2785], [5598, 2781], [5603, 2775], [5604, 2771], [5607, 2768], [5609, 2768], [5610, 2767], [5614, 2767], [5616, 2769], [5616, 2774], [5617, 2775], [5617, 2782], [5616, 2783], [5616, 2790], [5614, 2793], [5614, 2799], [5612, 2802], [5612, 2805], [5611, 2806], [5611, 2814], [5607, 2822], [5604, 2825], [5600, 2827], [5597, 2827]]
351	[[3250, 2822], [3242, 2820], [3238, 2816], [3238, 2809], [3241, 2803], [3246, 2799], [3251, 2799], [3253, 2800], [3256, 2805], [3256, 2815], [3253, 2821], [3251, 2821], [3250, 2822]]
352	[[5775, 2843], [5768, 2843], [5764, 2841], [5757, 2835], [5756, 2831], [5755, 2830], [5755, 2828], [5754, 2827], [5754, 2817], [5757, 2813], [5757, 2808], [5758, 2807], [5759, 2800], [5762, 2796], [5763, 2793], [5766, 2790], [5768, 2792], [5770, 2792], [5777, 2797], [5779, 2797], [5783, 2801], [5786, 2802], [5789, 2806], [5791, 2807], [5792, 2806], [5794, 2809], [5796, 2809], [5798, 2811], [5798, 2814], [5797, 2815], [5796, 2820], [5792, 2827], [5779, 2841], [5775, 2843]]
357	[[3105, 2885], [3099, 2884], [3092, 2878], [3089, 2872], [3090, 2871], [3090, 2865], [3091, 2864], [3091, 2861], [3092, 2860], [3092, 2851], [3093, 2850], [3093, 2847], [3098, 2842], [3102, 2842], [3104, 2845], [3105, 2851], [3106, 2852], [3105, 2853], [3106, 2854], [3106, 2857], [3110, 2862], [3112, 2866], [3112, 2877], [3113, 2878], [3112, 2879], [3113, 2880], [3110, 2883], [3106, 2884], [3105, 2885]]
359	[[5682, 2877], [5682, 2878], [5682, 2878], [5681, 2878], [5682, 2877]]
360	[[1589, 2880], [1588, 2878], [1589, 2877], [1589, 2871], [1590, 2870], [1589, 2868], [1589, 2865], [1587, 2864], [1586, 2865], [1581, 2865], [1579, 2863], [1575, 2863], [1572, 2866], [1572, 2869], [1570, 2873], [1567, 2869], [1563, 2865], [1568, 2864], [1569, 2863], [1567, 2860], [1567, 2858], [1566, 2857], [1565, 2853], [1569, 2848], [1572, 2842], [1576, 2840], [1581, 2835], [1586, 2833], [1590, 2830], [1598, 2830], [1602, 2832], [1604, 2836], [1608, 2852], [1604, 2856], [1604, 2857], [1599, 2862], [1599, 2863], [1593, 2870], [1589, 2878], [1589, 2880]]
